,date,open,close,high,low,volume,code
29,2010-02-12,3232.879,3251.044,3253.2,3228.74,33902783.0,399300
30,2010-02-22,3248.947,3234.015,3261.95,3232.78,38136028.0,399300
31,2010-02-23,3225.393,3198.521,3225.39,3152.93,42606777.0,399300
32,2010-02-24,3177.082,3244.769,3244.77,3165.13,49975063.0,399300
33,2010-02-25,3252.153,3292.06,3294.14,3249.33,67392543.0,399300
34,2010-02-26,3286.095,3282.143,3301.15,3273.69,52107288.0,399300
35,2010-03-01,3290.007,3324.825,3330.38,3287.56,60504520.0,399300
36,2010-03-02,3327.103,3311.53,3339.89,3299.68,57034374.0,399300
37,2010-03-03,3313.023,3335.654,3335.65,3293.92,60622732.0,399300
38,2010-03-04,3338.674,3250.573,3345.91,3244.98,69346810.0,399300
39,2010-03-05,3253.164,3260.271,3276.4,3239.68,45569511.0,399300
40,2010-03-08,3268.397,3286.144,3293.93,3258.03,41529506.0,399300
41,2010-03-09,3285.62,3306.176,3322.51,3255.98,54199486.0,399300
42,2010-03-10,3304.036,3280.317,3321.08,3267.76,46381147.0,399300
43,2010-03-11,3282.199,3277.335,3303.49,3251.7,47446956.0,399300
44,2010-03-12,3277.309,3233.824,3284.26,3232.12,39783652.0,399300
45,2010-03-15,3231.216,3183.276,3234.82,3171.8,37844304.0,399300
46,2010-03-16,3183.775,3203.66,3203.8,3169.1,30744562.0,399300
47,2010-03-17,3214.216,3273.779,3273.78,3207.27,45706323.0,399300
48,2010-03-18,3277.883,3267.814,3295.37,3256.59,46872990.0,399300
49,2010-03-19,3270.978,3293.292,3296.41,3251.14,45947007.0,399300
50,2010-03-22,3297.824,3302.439,3313.92,3288.51,49326085.0,399300
51,2010-03-23,3305.554,3275.928,3309.12,3272.92,46539536.0,399300
52,2010-03-24,3282.052,3277.087,3298.54,3271.03,44547966.0,399300
53,2010-03-25,3270.39,3229.156,3270.39,3222.82,44984285.0,399300
54,2010-03-26,3226.8,3274.941,3285.39,3220.59,47444965.0,399300
55,2010-03-29,3295.763,3358.819,3363.61,3293.67,84724910.0,399300
56,2010-03-30,3361.353,3367.207,3372.26,3350.31,56436980.0,399300
57,2010-03-31,3369.193,3345.844,3369.9,3338.74,53124287.0,399300
58,2010-04-01,3349.884,3391.905,3392.48,3349.88,67622175.0,399300
59,2010-04-02,3400.139,3407.281,3412.2,3391.81,69015592.0,399300
60,2010-04-06,3422.849,3405.442,3436.29,3386.89,65191710.0,399300
61,2010-04-07,3403.088,3387.705,3404.58,3369.02,54011228.0,399300
62,2010-04-08,3381.306,3346.409,3381.31,3336.16,62185322.0,399300
63,2010-04-09,3348.773,3379.365,3379.4,3342.47,51263265.0,399300
64,2010-04-12,3388.355,3351.478,3393.56,3330.3,74565150.0,399300
65,2010-04-13,3350.726,3391.716,3401.707,3324.048,36958022.04,399300
66,2010-04-14,3394.635,3404.24,3404.24,3377.44,60104453.0,399300
67,2010-04-15,3407.025,3394.803,3412.94,3365.88,61051685.0,399300
68,2010-04-16,3388.286,3357.22,3388.29,3348.78,46991495.0,399300
69,2010-04-19,3313.499,3177.299,3313.5,3175.44,88416300.0,399300
70,2010-04-20,3176.414,3173.591,3196.65,3130.96,63973797.0,399300
71,2010-04-21,3178.877,3236.83,3237.54,3164.76,66928331.0,399300
72,2010-04-22,3222.68,3202.314,3231.99,3177.73,71081688.0,399300
73,2010-04-23,3198.784,3190.308,3224.74,3172.58,61252679.0,399300
74,2010-04-26,3195.457,3172.736,3207.72,3168.37,50894199.0,399300
75,2010-04-27,3163.101,3108.961,3163.1,3060.85,65296574.0,399300
76,2010-04-28,3080.324,3097.8,3122.11,3062.09,45995406.0,399300
77,2010-04-29,3114.941,3060.768,3130.7,3059.8,48059469.0,399300
78,2010-04-30,3060.12,3067.852,3068.13,3014.07,54477881.0,399300
79,2010-05-04,3005.487,3019.449,3056.082,2994.921,41248610.0,399300
80,2010-05-05,2981.777,3036.564,3036.86,2943.36,59670441.0,399300
81,2010-05-06,3014.907,2897.549,3014.91,2895.39,58770413.0,399300
82,2010-05-07,2835.879,2836.781,2892.53,2817.15,60998271.0,399300
83,2010-05-10,2842.366,2858.403,2872.31,2798.52,50209173.0,399300
84,2010-05-11,2916.335,2801.028,2922.13,2790.7,58344084.0,399300
85,2010-05-12,2781.708,2818.46,2832.15,2756.42,53002271.0,399300
86,2010-05-13,2818.578,2886.602,2886.97,2811.66,54955336.0,399300
87,2010-05-14,2865.58,2868.24,2888.09,2849.24,42481896.0,399300
88,2010-05-17,2828.882,2714.7,2828.88,2712.44,52158060.0,399300
89,2010-05-18,2711.407,2770.23,2781.84,2686.97,54374972.0,399300
90,2010-05-19,2748.952,2762.678,2803.7,2723.3,45576221.0,399300
91,2010-05-20,2739.219,2726.422,2793.88,2721.07,42059167.0,399300
92,2010-05-21,2656.419,2769.094,2769.09,2647.6,54475383.0,399300
93,2010-05-24,2787.751,2873.771,2886.37,2787.75,74290222.0,399300
94,2010-05-25,2851.256,2814.703,2855.33,2798.02,55168327.0,399300
95,2010-05-26,2814.444,2814.05,2839.03,2797.63,39779605.0,399300
96,2010-05-27,2808.048,2859.866,2866.86,2771.59,53310881.0,399300
97,2010-05-28,2885.857,2850.66,2893.69,2835.07,51529334.0,399300
98,2010-05-31,2835.334,2773.637,2857.42,2772.79,46216854.0,399300
99,2010-06-01,2755.284,2744.703,2782.29,2710.59,44813698.0,399300
100,2010-06-02,2729.328,2757.914,2757.91,2700.07,39587020.0,399300
101,2010-06-03,2769.096,2736.58,2787.51,2735.7,39444622.0,399300
102,2010-06-04,2721.359,2744.623,2748.48,2713.09,32617577.0,399300
103,2010-06-07,2692.831,2696.27,2716.4,2673.34,39541993.0,399300
104,2010-06-08,2694.106,2699.687,2720.59,2672.06,35004626.0,399300
105,2010-06-09,2711.642,2782.163,2787.82,2687.33,60209533.0,399300
106,2010-06-10,2755.94,2750.22,2776.26,2746.11,42906334.0,399300
107,2010-06-11,2766.196,2759.29,2782.09,2755.95,40558585.0,399300
108,2010-06-17,2778.533,2743.275,2784.92,2742.64,32572741.0,399300
109,2010-06-18,2739.032,2696.877,2755.84,2686.61,41808344.0,399300
110,2010-06-21,2698.984,2780.27,2784.47,2686.32,55072206.0,399300
111,2010-06-22,2772.886,2784.0,2795.32,2766.44,39096052.0,399300
112,2010-06-23,2768.695,2758.546,2788.22,2734.05,35581093.0,399300
113,2010-06-24,2753.712,2759.278,2783.51,2739.81,29088637.0,399300
114,2010-06-25,2744.122,2736.491,2759.45,2715.66,30579473.0,399300
115,2010-06-28,2734.507,2717.51,2751.45,2710.09,27559642.0,399300
116,2010-06-29,2717.465,2592.046,2724.23,2591.69,48758552.0,399300
117,2010-06-30,2572.912,2562.554,2575.82,2546.84,35698794.0,399300
118,2010-07-01,2557.92,2526.48,2574.1,2524.57,32800713.0,399300
119,2010-07-02,2523.035,2533.52,2542.12,2462.2,44788057.0,399300
120,2010-07-05,2507.354,2513.122,2529.43,2476.49,32178574.0,399300
121,2010-07-06,2504.869,2562.41,2563.41,2502.93,39613213.0,399300
122,2010-07-07,2561.106,2580.608,2580.61,2548.56,35720909.0,399300
123,2010-07-08,2591.509,2575.557,2602.23,2564.64,33943202.0,399300
124,2010-07-09,2578.555,2647.174,2662.16,2557.26,58300627.0,399300
125,2010-07-12,2647.42,2676.22,2689.81,2636.65,58462400.0,399300
126,2010-07-13,2649.658,2634.829,2649.66,2618.34,43127694.0,399300
127,2010-07-14,2640.925,2653.609,2684.62,2640.54,46688860.0,399300
128,2010-07-15,2650.334,2608.828,2680.44,2607.79,40440459.0,399300
129,2010-07-16,2597.0,2616.631,2621.33,2573.79,34939593.0,399300
130,2010-07-19,2592.087,2682.472,2691.94,2585.01,53868070.0,399300
131,2010-07-20,2685.459,2741.628,2746.24,2685.46,73128345.0,399300
132,2010-07-21,2744.696,2747.123,2766.2,2733.72,70613879.0,399300
133,2010-07-22,2738.027,2781.079,2783.14,2734.07,61064806.0,399300
134,2010-07-23,2787.521,2793.21,2806.98,2769.44,64518565.0,399300
135,2010-07-26,2798.762,2811.179,2811.95,2775.78,53580026.0,399300
136,2010-07-27,2803.755,2795.959,2812.21,2785.37,49799884.0,399300
137,2010-07-28,2796.483,2864.004,2866.4,2784.16,79985954.0,399300
138,2010-07-29,2866.772,2877.579,2888.6,2852.0,95965409.0,399300
139,2010-07-30,2871.481,2868.442,2876.14,2844.68,62331926.0,399300
140,2010-08-02,2868.279,2916.809,2922.61,2867.45,71743300.0,399300
141,2010-08-03,2925.254,2865.761,2929.61,2865.76,81748364.0,399300
142,2010-08-04,2858.354,2876.403,2876.59,2818.25,71318039.0,399300
143,2010-08-05,2874.66,2850.829,2877.31,2833.67,67157581.0,399300
144,2010-08-06,2848.155,2897.876,2898.53,2821.03,74914895.0,399300
145,2010-08-09,2894.1,2918.42,2922.62,2888.04,74726391.0,399300
146,2010-08-10,2920.404,2832.689,2925.3,2832.08,78435034.0,399300
147,2010-08-11,2823.15,2850.735,2864.36,2823.15,54979133.0,399300
148,2010-08-12,2822.791,2816.983,2860.37,2810.1,59893227.0,399300
149,2010-08-13,2818.41,2855.716,2856.01,2799.22,58267480.0,399300
150,2010-08-16,2851.219,2921.814,2927.69,2843.02,81068043.0,399300
151,2010-08-17,2927.258,2942.632,2949.73,2917.83,76452912.0,399300
152,2010-08-18,2945.979,2937.362,2962.75,2924.67,70747600.0,399300
153,2010-08-19,2940.767,2955.654,2975.19,2928.01,76924865.0,399300
154,2010-08-20,2943.334,2898.577,2951.96,2892.64,71663306.0,399300
155,2010-08-23,2895.707,2896.861,2920.54,2886.66,48915517.0,399300
156,2010-08-24,2892.129,2912.328,2933.12,2866.8,61093796.0,399300
157,2010-08-25,2893.986,2843.023,2904.662,2842.249,20660948.04,399300
158,2010-08-26,2853.1,2850.09,2868.88,2836.13,48670442.0,399300
159,2010-08-27,2847.45,2858.57,2861.07,2833.42,40789582.0,399300
160,2010-08-30,2874.25,2915.01,2921.08,2872.92,65749882.0,399300
161,2010-08-31,2905.15,2903.19,2910.06,2889.81,65766104.0,399300
162,2010-09-01,2907.66,2884.04,2931.76,2859.17,76975578.0,399300
163,2010-09-02,2917.74,2921.39,2931.55,2903.03,70700851.0,399300
164,2010-09-03,2926.94,2920.21,2929.55,2891.88,72641027.0,399300
165,2010-09-06,2935.89,2975.09,2980.42,2935.89,93855681.0,399300
166,2010-09-07,2979.3,2983.11,2991.44,2959.9,73519361.0,399300
167,2010-09-08,2970.0,2980.97,2982.72,2953.84,72872002.0,399300
168,2010-09-09,2986.87,2926.46,2986.87,2922.2,81395554.0,399300
169,2010-09-10,2928.0,2932.55,2940.79,2890.03,65086704.0,399300
170,2010-09-13,2933.59,2962.32,2977.08,2925.42,67279900.0,399300
171,2010-09-14,2971.55,2965.01,2984.47,2954.51,70105903.0,399300
172,2010-09-15,2965.54,2913.19,2965.54,2905.63,71619642.0,399300
173,2010-09-16,2908.32,2857.79,2917.85,2834.03,74074284.0,399300
174,2010-09-17,2864.72,2861.37,2877.08,2847.68,51938867.0,399300
175,2010-09-20,2865.04,2849.83,2872.22,2829.76,50283104.0,399300
176,2010-09-21,2859.43,2857.48,2869.38,2844.12,35751881.0,399300
177,2010-09-27,2869.93,2905.03,2905.53,2864.21,49071823.0,399300
178,2010-09-28,2900.54,2880.91,2900.54,2875.66,58660826.0,399300
179,2010-09-29,2877.27,2874.81,2908.73,2866.85,56782236.0,399300
180,2010-09-30,2859.06,2935.57,2935.59,2857.42,63000247.0,399300
181,2010-10-08,2965.65,3044.23,3055.84,2963.24,99994720.0,399300
182,2010-10-11,3069.19,3132.9,3154.2,3069.19,158734904.0,399300
183,2010-10-12,3121.64,3172.73,3173.85,3106.22,127361705.0,399300
184,2010-10-13,3176.89,3217.58,3221.65,3165.58,144607773.0,399300
185,2010-10-14,3245.13,3224.14,3286.02,3215.03,179611838.0,399300
186,2010-10-15,3204.72,3327.68,3327.68,3199.12,193414140.0,399300
187,2010-10-18,3345.8,3306.16,3390.01,3288.78,217882051.0,399300
188,2010-10-19,3300.52,3375.67,3375.87,3280.0,130441791.0,399300
189,2010-10-20,3304.22,3396.88,3439.23,3301.01,166528460.0,399300
190,2010-10-21,3404.72,3374.69,3418.09,3344.96,123883245.0,399300
191,2010-10-22,3365.6,3378.66,3408.49,3346.11,116361857.0,399300
192,2010-10-25,3386.85,3481.08,3481.35,3366.43,145433105.0,399300
193,2010-10-26,3491.47,3466.08,3499.82,3436.46,142636999.0,399300
194,2010-10-27,3451.43,3403.87,3490.22,3398.09,123761570.0,399300
195,2010-10-28,3390.43,3397.69,3420.89,3371.44,98349456.0,399300
196,2010-10-29,3400.26,3379.98,3404.6,3351.6,100458970.0,399300
197,2010-11-01,3390.41,3473.0,3473.0,3390.41,126269148.0,399300
198,2010-11-02,3484.23,3463.13,3522.18,3449.72,154911450.0,399300
199,2010-11-03,3462.74,3420.34,3474.71,3419.08,126359303.0,399300
200,2010-11-04,3426.46,3480.5,3480.93,3419.64,116799481.0,399300
201,2010-11-05,3538.99,3520.8,3554.47,3498.28,137688027.0,399300
202,2010-11-08,3534.19,3548.57,3549.3,3506.38,126470759.0,399300
203,2010-11-09,3547.44,3523.95,3547.44,3498.62,122454533.0,399300
204,2010-11-10,3507.2,3499.11,3508.27,3470.97,120078578.0,399300
205,2010-11-11,3490.74,3509.98,3557.99,3484.89,138976233.0,399300
206,2010-11-12,3484.61,3291.83,3497.06,3284.35,160733850.0,399300
207,2010-11-15,3298.74,3314.89,3319.98,3241.76,102315724.0,399300
208,2010-11-16,3311.62,3169.54,3311.62,3155.48,108307072.0,399300
209,2010-11-17,3124.11,3103.91,3168.93,3087.51,83258080.0,399300
210,2010-11-18,3134.94,3147.96,3158.63,3097.39,65697292.0,399300
211,2010-11-19,3168.17,3178.85,3178.85,3076.21,83347654.0,399300
212,2010-11-22,3148.22,3171.94,3200.47,3137.75,83212776.0,399300
213,2010-11-23,3156.48,3107.18,3156.48,3061.62,77399591.0,399300
214,2010-11-24,3088.99,3177.04,3177.41,3088.99,75332083.0,399300
215,2010-11-25,3197.97,3223.48,3227.05,3172.28,83442094.0,399300
216,2010-11-26,3214.13,3194.85,3224.52,3170.36,64467824.0,399300
217,2010-11-29,3183.54,3190.05,3206.76,3159.46,58994892.0,399300
218,2010-11-30,3187.53,3136.99,3205.78,3060.44,85762355.0,399300
219,2010-12-01,3127.26,3136.02,3150.44,3111.65,48882668.0,399300
220,2010-12-02,3185.76,3155.06,3194.23,3154.32,61023908.0,399300
221,2010-12-03,3161.93,3158.16,3171.38,3134.42,50475354.0,399300
222,2010-12-06,3168.88,3165.57,3185.33,3140.55,56362630.0,399300
223,2010-12-07,3152.73,3200.34,3214.69,3112.22,58483653.0,399300
224,2010-12-08,3194.9,3171.88,3215.28,3166.77,59515663.0,399300
225,2010-12-09,3156.0,3123.37,3175.05,3122.2,66152965.0,399300
226,2010-12-10,3107.38,3161.98,3172.16,3101.08,57108105.0,399300
227,2010-12-13,3176.33,3261.06,3261.34,3173.56,95713739.0,399300
228,2010-12-14,3270.2,3269.47,3279.36,3254.18,84104241.0,399300
229,2010-12-15,3270.78,3247.64,3282.77,3242.52,72269785.0,399300
230,2010-12-16,3246.01,3230.67,3258.39,3224.12,56799625.0,399300
231,2010-12-17,3229.3,3225.66,3232.84,3212.58,44919147.0,399300
232,2010-12-20,3239.02,3178.66,3249.76,3118.0,74759693.0,399300
233,2010-12-21,3184.7,3249.51,3251.55,3168.89,79852420.0,399300
234,2010-12-22,3253.82,3215.45,3263.45,3201.67,69936258.0,399300
235,2010-12-23,3210.67,3188.61,3237.64,3183.15,61315847.0,399300
236,2010-12-24,3170.64,3162.96,3187.72,3139.45,55137767.0,399300
237,2010-12-27,3176.11,3099.71,3219.66,3092.26,70017107.0,399300
238,2010-12-28,3084.82,3044.93,3095.36,3041.33,56325749.0,399300
239,2010-12-29,3049.93,3061.83,3062.56,3025.22,45192775.0,399300
240,2010-12-30,3063.05,3064.1,3079.91,3027.9,54281429.0,399300
241,2010-12-31,3069.05,3128.26,3129.45,3067.11,62566078.0,399300
242,2011-01-04,3155.56,3189.68,3194.36,3143.6,85410440.0,399300
243,2011-01-05,3170.18,3175.66,3193.78,3158.87,79268810.0,399300
244,2011-01-06,3177.83,3159.64,3198.05,3152.57,59681092.0,399300
245,2011-01-07,3156.36,3166.62,3209.9,3141.12,84093233.0,399300
246,2011-01-10,3162.08,3108.19,3182.78,3102.43,65494406.0,399300
247,2011-01-11,3096.25,3124.92,3131.29,3084.51,56985917.0,399300
248,2011-01-12,3135.18,3142.34,3153.43,3099.41,58498518.0,399300
249,2011-01-13,3153.99,3141.28,3157.04,3127.16,51936988.0,399300
250,2011-01-14,3129.67,3091.86,3129.67,3083.51,53351439.0,399300
251,2011-01-17,3067.43,2974.35,3078.88,2968.61,66807562.0,399300
252,2011-01-18,2965.42,2977.65,2984.47,2947.6,42964564.0,399300
253,2011-01-19,2978.46,3044.85,3045.6,2967.24,56571942.0,399300
254,2011-01-20,3037.86,2944.71,3037.86,2944.5,61046643.0,399300
255,2011-01-21,2935.23,2983.46,3030.26,2935.14,73102966.0,399300
256,2011-01-24,2986.09,2954.23,2999.2,2943.92,65472545.0,399300
257,2011-01-25,2949.65,2938.65,2960.59,2919.16,48982689.0,399300
258,2011-01-26,2939.77,2978.43,2982.32,2939.36,43374979.0,399300
259,2011-01-27,2953.59,3026.47,3037.16,2935.27,82585919.0,399300
260,2011-01-28,3020.12,3036.74,3047.27,3011.38,63013589.0,399300
261,2011-01-31,3035.42,3076.51,3076.55,3032.45,67105914.0,399300
262,2011-02-01,3083.49,3077.28,3087.23,3062.83,49862530.0,399300
263,2011-02-09,3055.4,3040.95,3087.55,3031.75,60394145.0,399300
264,2011-02-10,3034.08,3104.16,3105.32,3024.35,66603662.0,399300
265,2011-02-11,3100.27,3120.96,3133.5,3092.58,75975553.0,399300
266,2011-02-14,3123.25,3219.14,3227.43,3123.25,121302331.0,399300
267,2011-02-15,3223.22,3217.67,3259.64,3215.62,109554438.0,399300
268,2011-02-16,3211.14,3248.53,3248.85,3195.47,91334283.0,399300
269,2011-02-17,3255.63,3245.91,3265.26,3218.91,88964695.0,399300
270,2011-02-18,3240.05,3211.88,3242.37,3203.12,75378684.0,399300
271,2011-02-21,3192.15,3257.91,3258.28,3189.85,79399776.0,399300
272,2011-02-22,3267.61,3163.58,3269.05,3161.83,107863741.0,399300
273,2011-02-23,3152.44,3174.74,3182.19,3145.99,71324854.0,399300
274,2011-02-24,3170.24,3190.94,3195.69,3157.97,664868.0,399300
275,2011-02-25,3190.87,3197.62,3213.79,3159.85,61619275.0,399300
276,2011-02-28,3200.68,3239.56,3241.6,3178.83,76630663.0,399300
277,2011-03-01,3241.71,3254.89,3273.51,3235.75,88566954.0,399300
278,2011-03-02,3237.12,3243.3,3257.42,3202.83,80910641.0,399300
279,2011-03-03,3248.16,3221.72,3271.64,3221.04,101219997.0,399300
280,2011-03-04,3223.51,3270.67,3273.66,3217.48,80013915.0,399300
281,2011-03-07,3287.41,3334.51,3337.47,3287.41,118187197.0,399300
282,2011-03-08,3335.71,3337.46,3342.71,3311.72,84878655.0,399300
283,2011-03-09,3344.1,3338.86,3355.49,3322.7,78026361.0,399300
284,2011-03-10,3330.44,3280.26,3330.44,3279.33,78212642.0,399300
285,2011-03-11,3263.08,3247.38,3290.7,3240.18,67208335.0,399300
286,2011-03-14,3238.91,3262.92,3263.91,3230.11,63689783.0,399300
287,2011-03-15,3250.59,3203.96,3250.59,3147.96,96033979.0,399300
288,2011-03-16,3204.92,3248.2,3250.88,3202.93,78859520.0,399300
289,2011-03-17,3216.29,3197.1,3240.38,3185.08,85687114.0,399300
290,2011-03-18,3228.92,3215.69,3239.96,3205.14,61340161.0,399300
291,2011-03-21,3220.68,3207.11,3236.28,3194.15,59105037.0,399300
292,2011-03-22,3217.8,3222.96,3227.8,3175.93,57248684.0,399300
293,2011-03-23,3222.32,3264.93,3267.0,3216.65,72077585.0,399300
294,2011-03-24,3269.57,3251.36,3273.37,3250.02,61304244.0,399300
295,2011-03-25,3256.18,3294.48,3304.26,3254.68,86895979.0,399300
296,2011-03-28,3307.41,3290.57,3328.07,3286.86,97684300.0,399300
297,2011-03-29,3288.56,3257.98,3309.2,3256.34,105280164.0,399300
298,2011-03-30,3256.72,3256.08,3274.98,3233.11,78336337.0,399300
299,2011-03-31,3257.16,3223.29,3264.96,3210.17,64503880.0,399300
300,2011-04-01,3227.56,3272.73,3272.77,3220.91,63094722.0,399300
301,2011-04-06,3269.19,3311.07,3315.3,3268.76,105823674.0,399300
302,2011-04-07,3313.47,3324.42,3330.8,3302.82,84681762.0,399300
303,2011-04-08,3321.54,3353.36,3353.89,3314.09,73929210.0,399300
304,2011-04-11,3363.37,3333.43,3380.53,3331.17,104420545.0,399300
305,2011-04-12,3324.75,3326.77,3350.16,3307.48,101938506.0,399300
306,2011-04-13,3311.32,3372.03,3372.03,3296.51,87036338.0,399300
307,2011-04-14,3374.32,3353.56,3378.7,3347.49,88972241.0,399300
308,2011-04-15,3345.13,3358.94,3378.11,3323.56,78514874.0,399300
309,2011-04-18,3346.15,3359.44,3372.9,3335.6,86582624.0,399300
310,2011-04-19,3334.91,3295.81,3334.91,3290.74,85106933.0,399300
311,2011-04-20,3300.42,3295.76,3311.73,3281.83,72343318.0,399300
312,2011-04-21,3312.27,3317.37,3330.24,3301.94,73240424.0,399300
313,2011-04-22,3317.08,3299.94,3325.46,3291.64,67171455.0,399300
314,2011-04-25,3292.48,3249.57,3292.48,3247.69,74421829.0,399300
315,2011-04-26,3242.53,3230.96,3257.8,3216.21,59096417.0,399300
316,2011-04-27,3242.62,3209.5,3256.41,3189.04,62443567.0,399300
317,2011-04-28,3224.41,3161.78,3237.19,3160.41,65050235.0,399300
318,2011-04-29,3161.16,3192.72,3193.6,3147.14,53683065.0,399300
319,2011-05-03,3192.84,3211.13,3212.05,3164.93,54998910.0,399300
320,2011-05-04,3192.84,3129.03,3193.45,3120.96,66716340.0,399300
321,2011-05-05,3115.0,3126.12,3136.9,3105.85,52567747.0,399300
322,2011-05-06,3093.81,3121.4,3141.68,3083.91,55352186.0,399300
323,2011-05-09,3126.26,3129.76,3149.94,3118.14,46027404.0,399300
324,2011-05-10,3135.15,3153.22,3153.3,3121.75,40932995.0,399300
325,2011-05-11,3153.65,3145.08,3164.65,3127.49,47688533.0,399300
326,2011-05-12,3123.16,3101.6,3142.4,3101.14,48799501.0,399300
327,2011-05-13,3105.3,3128.09,3128.44,3080.19,46895951.0,399300
328,2011-05-16,3120.44,3100.46,3137.6,3098.78,45194319.0,399300
329,2011-05-17,3097.07,3116.03,3136.23,3076.95,51203731.0,399300
330,2011-05-18,3109.29,3139.38,3145.7,3106.55,39641768.0,399300
331,2011-05-19,3148.35,3120.64,3154.94,3118.62,43110782.0,399300
332,2011-05-20,3120.58,3121.6,3133.43,3113.27,38468012.0,399300
333,2011-05-23,3115.31,3022.98,3115.31,3021.45,55902472.0,399300
334,2011-05-24,3013.72,3026.22,3029.75,2999.89,41608944.0,399300
335,2011-05-25,3020.32,2990.34,3030.99,2988.09,39289704.0,399300
336,2011-05-26,3011.47,2978.38,3021.2,2977.6,37003747.0,399300
337,2011-05-27,2980.72,2963.31,2996.6,2962.07,42770905.0,399300
338,2011-05-30,2956.57,2954.51,2982.58,2942.36,34671160.0,399300
339,2011-05-31,2958.61,3001.56,3001.73,2946.15,39689399.0,399300
340,2011-06-01,2996.08,3004.17,3006.56,2985.71,38419327.0,399300
341,2011-06-02,2970.63,2955.71,2984.49,2923.02,52617867.0,399300
342,2011-06-03,2951.58,2986.35,2993.9,2951.2,39076164.0,399300
343,2011-06-07,2977.68,3004.26,3006.57,2974.36,36852332.0,399300
344,2011-06-08,3003.58,3008.65,3012.81,2965.92,42908758.0,399300
345,2011-06-09,3000.4,2951.89,3004.06,2951.89,47496636.0,399300
346,2011-06-10,2947.93,2961.93,2964.08,2925.87,42201882.0,399300
347,2011-06-13,2940.39,2950.35,2957.52,2921.75,38351668.0,399300
348,2011-06-14,2947.66,2993.56,3000.53,2943.53,55982815.0,399300
349,2011-06-15,2984.96,2963.12,2999.15,2963.11,44390852.0,399300
350,2011-06-16,2939.68,2917.58,2946.81,2915.4,41135482.0,399300
351,2011-06-17,2916.41,2892.16,2934.06,2891.01,41176530.0,399300
352,2011-06-20,2888.94,2874.9,2896.08,2862.41,37991982.0,399300
353,2011-06-21,2883.35,2909.07,2909.57,2877.05,42038923.0,399300
354,2011-06-22,2913.67,2908.58,2921.03,2894.18,37318802.0,399300
355,2011-06-23,2899.01,2957.63,2966.54,2888.68,45941117.0,399300
356,2011-06-24,2946.61,3027.47,3047.94,2944.05,85459240.0,399300
357,2011-06-27,3028.5,3036.49,3056.02,3019.24,65615771.0,399300
358,2011-06-28,3040.18,3041.73,3046.8,3014.0,55766254.0,399300
359,2011-06-29,3039.05,3000.17,3043.81,2999.95,53476848.0,399300
360,2011-06-30,3003.23,3044.09,3058.62,3003.23,62502549.0,399300
361,2011-07-01,3052.12,3049.75,3071.21,3034.07,56766653.0,399300
362,2011-07-04,3064.94,3121.98,3124.58,3064.94,80464031.0,399300
363,2011-07-05,3122.9,3122.5,3128.53,3105.09,67763335.0,399300
364,2011-07-06,3116.12,3113.71,3116.12,3084.83,61555807.0,399300
365,2011-07-07,3123.29,3101.68,3140.1,3101.1,71810360.0,399300
366,2011-07-08,3105.49,3109.18,3124.39,3093.37,51282593.0,399300
