,date,open,close,high,low,volume,code
146,2010-08-10,1122.517,1085.63,1124.33,1085.63,82220939.0,399106
147,2010-08-11,1080.998,1096.285,1099.0,1080.96,58867682.0,399106
148,2010-08-12,1084.422,1083.117,1102.49,1080.03,66365787.0,399106
149,2010-08-13,1083.135,1102.795,1102.8,1077.19,60052150.0,399106
150,2010-08-16,1102.392,1128.024,1129.96,1099.69,80698777.0,399106
151,2010-08-17,1130.346,1138.095,1141.17,1127.4,79110640.0,399106
152,2010-08-18,1138.81,1138.031,1142.92,1128.33,78670491.0,399106
153,2010-08-19,1138.132,1141.349,1149.93,1132.49,81917007.0,399106
154,2010-08-20,1136.41,1117.328,1137.45,1114.34,81656774.0,399106
155,2010-08-23,1117.023,1121.645,1126.36,1116.9,65078361.0,399106
156,2010-08-24,1120.361,1135.546,1140.75,1112.99,72388642.0,399106
157,2010-08-25,1129.171,1111.52,1134.52,1110.415,29111588.35,399106
158,2010-08-26,1113.6,1119.0,1123.64,1109.92,62707747.0,399106
159,2010-08-27,1117.63,1128.49,1129.83,1113.78,53185705.0,399106
160,2010-08-30,1134.56,1158.22,1158.62,1134.56,75872334.0,399106
161,2010-08-31,1154.55,1166.5,1170.42,1151.44,85034481.0,399106
162,2010-09-01,1167.53,1151.17,1172.79,1138.26,93616206.0,399106
163,2010-09-02,1160.17,1172.34,1176.18,1154.8,88028517.0,399106
164,2010-09-03,1174.9,1178.26,1183.31,1164.5,91415405.0,399106
165,2010-09-06,1184.38,1178.35,1188.48,1170.63,93240456.0,399106
166,2010-09-07,1177.64,1186.52,1186.52,1172.11,76227734.0,399106
167,2010-09-08,1181.88,1195.47,1196.31,1178.34,80028336.0,399106
168,2010-09-09,1197.73,1179.13,1199.88,1177.04,95287578.0,399106
169,2010-09-10,1178.37,1187.44,1189.16,1162.69,81799643.0,399106
170,2010-09-13,1188.5,1206.21,1208.39,1186.65,80903597.0,399106
171,2010-09-14,1208.86,1207.64,1213.08,1202.49,83513466.0,399106
172,2010-09-15,1206.74,1182.23,1206.74,1179.08,80929457.0,399106
173,2010-09-16,1180.13,1156.51,1184.74,1145.47,77640008.0,399106
174,2010-09-17,1157.32,1157.12,1166.34,1149.37,58721407.0,399106
175,2010-09-20,1158.11,1144.28,1160.82,1138.14,55235767.0,399106
176,2010-09-21,1146.75,1144.55,1150.2,1137.17,42487226.0,399106
177,2010-09-27,1148.84,1170.54,1170.7,1148.61,50226828.0,399106
178,2010-09-28,1169.1,1163.32,1172.24,1160.88,57934450.0,399106
179,2010-09-29,1161.84,1149.69,1164.61,1147.25,54316987.0,399106
180,2010-09-30,1144.0,1169.02,1169.02,1140.97,51254076.0,399106
181,2010-10-08,1178.05,1201.79,1205.43,1177.7,76219330.0,399106
182,2010-10-11,1207.77,1212.14,1220.38,1202.27,111188058.0,399106
183,2010-10-12,1209.14,1220.77,1221.81,1204.51,98530837.0,399106
184,2010-10-13,1221.06,1229.59,1230.91,1211.26,116841581.0,399106
185,2010-10-14,1233.0,1206.4,1234.4,1205.68,112516771.0,399106
186,2010-10-15,1199.84,1212.67,1218.86,1196.08,109948074.0,399106
187,2010-10-18,1211.83,1196.23,1211.83,1177.66,124760747.0,399106
188,2010-10-19,1194.75,1231.7,1231.7,1193.94,93048910.0,399106
189,2010-10-20,1206.5,1240.46,1250.29,1202.43,113973001.0,399106
190,2010-10-21,1243.46,1248.52,1251.91,1234.31,97707082.0,399106
191,2010-10-22,1247.39,1262.16,1268.1,1245.5,103349596.0,399106
192,2010-10-25,1266.06,1299.83,1299.83,1266.06,120142433.0,399106
193,2010-10-26,1302.96,1302.04,1303.45,1290.75,121603909.0,399106
194,2010-10-27,1299.16,1289.19,1312.33,1285.82,114247905.0,399106
195,2010-10-28,1284.55,1292.95,1298.22,1281.4,90550214.0,399106
196,2010-10-29,1293.73,1303.85,1309.37,1289.93,93600242.0,399106
197,2010-11-01,1307.62,1341.84,1342.3,1307.62,116695224.0,399106
198,2010-11-02,1344.41,1333.29,1356.83,1333.2,137144160.0,399106
199,2010-11-03,1330.12,1309.41,1333.41,1309.41,101569532.0,399106
200,2010-11-04,1309.16,1335.66,1335.66,1308.36,97223663.0,399106
201,2010-11-05,1349.56,1352.12,1354.96,1341.55,110937162.0,399106
202,2010-11-08,1356.34,1376.29,1376.29,1354.36,119118503.0,399106
203,2010-11-09,1376.27,1380.59,1380.74,1366.07,122636954.0,399106
204,2010-11-10,1377.08,1389.54,1393.68,1373.71,114990796.0,399106
205,2010-11-11,1384.73,1381.49,1412.64,1381.49,126997003.0,399106
206,2010-11-12,1373.49,1296.95,1379.64,1294.44,141274081.0,399106
207,2010-11-15,1300.23,1327.99,1327.99,1290.3,92198027.0,399106
208,2010-11-16,1330.18,1281.7,1335.92,1272.51,102391350.0,399106
209,2010-11-17,1264.0,1238.97,1279.3,1234.03,75048448.0,399106
210,2010-11-18,1247.97,1260.59,1262.36,1235.11,61338090.0,399106
211,2010-11-19,1268.17,1297.48,1297.48,1256.53,78900181.0,399106
212,2010-11-22,1291.72,1313.57,1325.88,1289.03,91083961.0,399106
213,2010-11-23,1309.55,1300.62,1309.55,1275.51,81344365.0,399106
214,2010-11-24,1292.19,1333.74,1333.74,1291.49,79184131.0,399106
215,2010-11-25,1339.89,1337.94,1344.64,1330.78,89240938.0,399106
216,2010-11-26,1335.44,1332.9,1341.71,1319.9,70269562.0,399106
217,2010-11-29,1330.4,1339.31,1344.02,1322.89,68604065.0,399106
218,2010-11-30,1337.1,1307.83,1340.39,1269.46,89005731.0,399106
219,2010-12-01,1302.74,1304.39,1311.05,1294.75,55485142.0,399106
220,2010-12-02,1320.44,1310.7,1325.29,1310.62,65309827.0,399106
221,2010-12-03,1310.66,1302.26,1312.74,1291.54,54837905.0,399106
222,2010-12-06,1303.77,1287.37,1305.68,1278.19,51870548.0,399106
223,2010-12-07,1283.25,1309.44,1311.43,1268.85,53552343.0,399106
224,2010-12-08,1308.01,1305.25,1321.12,1302.81,53205936.0,399106
225,2010-12-09,1299.54,1280.82,1301.53,1280.78,54637395.0,399106
226,2010-12-10,1274.01,1298.25,1301.09,1271.55,47425244.0,399106
227,2010-12-13,1305.33,1338.43,1338.43,1305.33,69994607.0,399106
228,2010-12-14,1342.23,1350.75,1350.88,1337.57,73682602.0,399106
229,2010-12-15,1350.62,1345.18,1358.66,1341.9,70715847.0,399106
230,2010-12-16,1343.67,1346.83,1355.9,1343.59,57452389.0,399106
231,2010-12-17,1345.9,1348.56,1350.11,1340.76,47039023.0,399106
232,2010-12-20,1352.93,1331.75,1357.99,1301.1,70626121.0,399106
233,2010-12-21,1333.19,1349.14,1349.14,1324.25,71208322.0,399106
234,2010-12-22,1350.26,1338.2,1351.22,1333.88,64513055.0,399106
235,2010-12-23,1336.54,1315.72,1339.02,1314.41,56122031.0,399106
236,2010-12-24,1308.43,1292.02,1308.43,1282.87,51131149.0,399106
237,2010-12-27,1293.32,1260.53,1311.64,1256.6,57377439.0,399106
238,2010-12-28,1253.1,1237.15,1255.04,1229.03,47748988.0,399106
239,2010-12-29,1237.54,1255.66,1255.66,1235.31,38434090.0,399106
240,2010-12-30,1255.71,1261.1,1266.43,1247.01,41291195.0,399106
241,2010-12-31,1262.19,1290.86,1290.91,1262.19,47633754.0,399106
242,2011-01-04,1298.59,1311.33,1311.7,1294.46,62161371.0,399106
243,2011-01-05,1307.1,1310.14,1314.64,1301.25,56482821.0,399106
244,2011-01-06,1310.08,1301.79,1316.19,1300.28,50511382.0,399106
245,2011-01-07,1298.9,1292.06,1308.95,1285.69,55864288.0,399106
246,2011-01-10,1290.06,1258.86,1292.25,1255.48,48458030.0,399106
247,2011-01-11,1253.93,1251.68,1254.94,1239.28,42507583.0,399106
248,2011-01-12,1254.51,1257.17,1262.62,1240.33,40479162.0,399106
249,2011-01-13,1261.15,1257.32,1263.32,1253.33,36247941.0,399106
250,2011-01-14,1254.7,1232.73,1254.7,1230.55,40812335.0,399106
251,2011-01-17,1224.37,1180.39,1225.58,1178.24,46045825.0,399106
252,2011-01-18,1176.0,1183.48,1186.69,1169.33,29573173.0,399106
253,2011-01-19,1184.08,1211.64,1211.8,1181.23,37552711.0,399106
254,2011-01-20,1210.08,1170.47,1210.08,1170.4,42519102.0,399106
255,2011-01-21,1165.91,1178.16,1190.56,1162.88,42664867.0,399106
256,2011-01-24,1178.1,1150.04,1181.48,1150.03,38280031.0,399106
257,2011-01-25,1147.07,1136.58,1147.07,1128.25,32017147.0,399106
258,2011-01-26,1136.29,1154.42,1155.78,1136.29,28788630.0,399106
259,2011-01-27,1147.75,1174.67,1176.53,1140.41,43307277.0,399106
260,2011-01-28,1173.71,1185.68,1188.76,1172.73,39121514.0,399106
261,2011-01-31,1184.98,1197.67,1197.67,1181.31,39935943.0,399106
262,2011-02-01,1198.97,1198.19,1200.6,1193.15,33708748.0,399106
263,2011-02-09,1190.02,1186.21,1201.89,1182.19,38839382.0,399106
264,2011-02-10,1184.82,1220.58,1220.58,1184.04,48931496.0,399106
265,2011-02-11,1220.94,1234.18,1238.46,1218.83,57892114.0,399106
266,2011-02-14,1235.48,1262.11,1264.56,1235.48,74566845.0,399106
267,2011-02-15,1263.69,1261.6,1274.91,1260.07,73368849.0,399106
268,2011-02-16,1259.4,1283.26,1283.26,1258.07,68070661.0,399106
269,2011-02-17,1286.8,1286.73,1290.98,1272.99,73962115.0,399106
270,2011-02-18,1284.13,1273.42,1286.38,1270.11,63816091.0,399106
271,2011-02-21,1265.98,1297.66,1297.66,1264.8,69054422.0,399106
272,2011-02-22,1300.31,1262.82,1301.63,1262.52,83721453.0,399106
273,2011-02-23,1259.02,1273.92,1276.99,1258.91,60038871.0,399106
274,2011-02-24,1271.89,1279.64,1281.29,1267.87,627760.0,399106
275,2011-02-25,1278.21,1280.3,1283.31,1265.34,57921807.0,399106
276,2011-02-28,1281.81,1295.81,1295.81,1273.56,68185214.0,399106
277,2011-03-01,1296.21,1298.87,1304.31,1290.99,76398397.0,399106
278,2011-03-02,1293.47,1292.99,1296.23,1274.57,68029046.0,399106
279,2011-03-03,1293.27,1272.0,1298.75,1271.03,69310508.0,399106
280,2011-03-04,1271.56,1286.22,1286.22,1267.6,58530978.0,399106
281,2011-03-07,1290.74,1303.48,1303.48,1290.74,84329775.0,399106
282,2011-03-08,1303.96,1307.71,1307.71,1297.41,73140189.0,399106
283,2011-03-09,1308.68,1311.34,1312.63,1303.13,69863513.0,399106
284,2011-03-10,1309.96,1302.65,1310.96,1301.74,70823727.0,399106
285,2011-03-11,1297.29,1299.69,1314.87,1296.03,69080718.0,399106
286,2011-03-14,1296.75,1310.99,1310.99,1293.5,67761376.0,399106
287,2011-03-15,1308.37,1293.61,1308.37,1269.2,83413454.0,399106
288,2011-03-16,1292.43,1307.96,1308.18,1291.95,74773189.0,399106
289,2011-03-17,1298.67,1284.96,1303.0,1280.68,73920979.0,399106
290,2011-03-18,1292.67,1292.93,1298.92,1287.14,57641998.0,399106
291,2011-03-21,1292.2,1285.69,1295.3,1281.15,56750003.0,399106
292,2011-03-22,1287.57,1284.84,1289.71,1270.35,51618438.0,399106
293,2011-03-23,1284.16,1299.99,1299.99,1282.5,60978394.0,399106
294,2011-03-24,1301.07,1299.53,1304.5,1297.62,64007435.0,399106
295,2011-03-25,1299.49,1308.18,1309.47,1299.12,77253975.0,399106
296,2011-03-28,1312.75,1299.49,1315.46,1297.68,89413695.0,399106
297,2011-03-29,1296.43,1275.28,1297.04,1274.54,90472187.0,399106
298,2011-03-30,1273.3,1264.59,1277.22,1259.91,69414276.0,399106
299,2011-03-31,1264.38,1253.68,1268.83,1249.89,60044097.0,399106
300,2011-04-01,1253.92,1266.55,1266.55,1250.1,51707401.0,399106
301,2011-04-06,1262.23,1262.45,1267.74,1254.03,65519014.0,399106
302,2011-04-07,1262.44,1271.32,1271.32,1260.6,65042900.0,399106
303,2011-04-08,1271.04,1285.99,1285.99,1268.68,64193852.0,399106
304,2011-04-11,1288.56,1275.52,1290.99,1274.93,81746848.0,399106
305,2011-04-12,1272.81,1272.21,1281.45,1267.06,77971566.0,399106
306,2011-04-13,1268.69,1286.71,1286.71,1263.5,69267993.0,399106
307,2011-04-14,1287.61,1283.24,1288.64,1281.13,71647309.0,399106
308,2011-04-15,1280.83,1281.5,1284.95,1269.62,72003018.0,399106
309,2011-04-18,1278.31,1281.99,1284.33,1275.14,79996164.0,399106
310,2011-04-19,1274.32,1269.32,1276.61,1261.09,89216523.0,399106
311,2011-04-20,1267.99,1274.25,1275.6,1267.99,71156819.0,399106
312,2011-04-21,1276.15,1282.24,1283.7,1274.61,74955513.0,399106
313,2011-04-22,1281.57,1274.73,1281.97,1272.12,68407594.0,399106
314,2011-04-25,1271.46,1249.58,1271.46,1249.52,69798310.0,399106
315,2011-04-26,1244.99,1232.8,1247.66,1226.44,56417611.0,399106
316,2011-04-27,1234.56,1217.74,1239.42,1210.0,56751399.0,399106
317,2011-04-28,1219.53,1183.7,1223.55,1183.33,56318184.0,399106
318,2011-04-29,1182.41,1200.62,1200.62,1180.9,42449841.0,399106
319,2011-05-03,1200.53,1214.12,1214.12,1192.87,44719364.0,399106
320,2011-05-04,1209.93,1187.28,1209.93,1183.84,50358852.0,399106
321,2011-05-05,1182.94,1190.8,1194.09,1181.72,41474914.0,399106
322,2011-05-06,1182.18,1195.31,1200.28,1175.99,48760979.0,399106
323,2011-05-09,1196.3,1203.07,1207.24,1196.3,44216649.0,399106
324,2011-05-10,1204.4,1210.23,1210.23,1199.04,44258090.0,399106
325,2011-05-11,1210.53,1212.27,1217.26,1202.19,51698173.0,399106
326,2011-05-12,1205.3,1194.88,1211.63,1194.88,55617856.0,399106
327,2011-05-13,1194.73,1201.37,1201.37,1183.69,49811254.0,399106
328,2011-05-16,1200.44,1198.72,1207.05,1197.68,53003313.0,399106
329,2011-05-17,1197.05,1197.04,1204.9,1184.71,59929961.0,399106
330,2011-05-18,1194.39,1202.7,1204.26,1192.83,47769402.0,399106
331,2011-05-19,1204.26,1197.31,1210.19,1196.6,50843036.0,399106
332,2011-05-20,1196.49,1192.66,1198.43,1189.27,43037614.0,399106
333,2011-05-23,1190.38,1149.39,1190.38,1149.36,57640004.0,399106
334,2011-05-24,1143.87,1150.91,1152.14,1129.76,48828729.0,399106
335,2011-05-25,1148.69,1134.19,1152.71,1133.38,46592225.0,399106
336,2011-05-26,1138.13,1123.15,1144.69,1123.15,46199474.0,399106
337,2011-05-27,1121.89,1101.11,1123.97,1099.27,47254278.0,399106
338,2011-05-30,1096.43,1090.5,1106.84,1086.89,38481365.0,399106
339,2011-05-31,1091.06,1111.9,1111.9,1088.26,42064765.0,399106
340,2011-06-01,1111.01,1122.29,1122.72,1108.0,43423611.0,399106
341,2011-06-02,1109.63,1105.95,1112.45,1091.8,46499491.0,399106
342,2011-06-03,1105.08,1124.32,1126.31,1105.08,41012585.0,399106
343,2011-06-07,1122.16,1132.69,1132.89,1120.57,40112415.0,399106
344,2011-06-08,1132.0,1136.53,1137.63,1119.2,48357747.0,399106
345,2011-06-09,1134.06,1113.02,1134.06,1113.01,48772834.0,399106
346,2011-06-10,1110.24,1113.32,1114.81,1095.93,43387839.0,399106
347,2011-06-13,1106.8,1110.89,1112.54,1096.76,36383127.0,399106
348,2011-06-14,1109.96,1128.42,1130.49,1109.07,48964897.0,399106
349,2011-06-15,1126.35,1118.17,1133.61,1118.02,44894163.0,399106
350,2011-06-16,1110.29,1097.17,1110.49,1095.75,41571821.0,399106
351,2011-06-17,1095.6,1085.11,1102.24,1084.79,36093789.0,399106
352,2011-06-20,1083.25,1073.19,1084.61,1068.21,33144399.0,399106
353,2011-06-21,1075.14,1088.77,1088.77,1073.15,38545007.0,399106
354,2011-06-22,1089.87,1088.35,1093.24,1083.54,37395233.0,399106
355,2011-06-23,1085.52,1111.18,1113.53,1079.24,48142549.0,399106
356,2011-06-24,1108.56,1136.39,1142.47,1107.06,72482681.0,399106
357,2011-06-27,1137.24,1148.63,1153.21,1137.24,65091419.0,399106
358,2011-06-28,1149.07,1151.99,1153.81,1141.72,54017340.0,399106
359,2011-06-29,1151.69,1139.86,1156.34,1139.82,52213273.0,399106
360,2011-06-30,1138.99,1155.89,1157.41,1138.99,56323829.0,399106
361,2011-07-01,1158.82,1162.07,1170.03,1156.8,59333506.0,399106
362,2011-07-04,1165.83,1188.91,1188.91,1165.83,76903608.0,399106
363,2011-07-05,1190.88,1195.83,1198.01,1187.97,74034319.0,399106
364,2011-07-06,1193.61,1200.58,1200.74,1185.39,68178329.0,399106
365,2011-07-07,1199.76,1202.32,1216.34,1198.27,77379436.0,399106
366,2011-07-08,1201.46,1201.5,1205.54,1193.79,57648759.0,399106
367,2011-07-11,1198.26,1210.34,1211.99,1195.34,58005126.0,399106
368,2011-07-12,1201.89,1192.49,1202.89,1192.1,67820219.0,399106
